N¢i lÖm gç ?? n¢ nhçn b? m?t ?†ng s? c?a ?Ön bÖ dÉm d?c khìng bi?t m?t c? mÖ cïn ??a c†i m?t ngoÖi tinh n?a ?? kh?n n?n,1
"?ang ba xung s??ng qu† sanh hu, ",
Anh ch?ng tÉm l? ghe,
H¢ng p2,
L?i ng??i ?Ön bÖ nh? v?y b? ?i ?Ön bÖ l?y trai ngo?i tçnh thç b? n¢ ra kh?i x? h?i ?†nh n¢ m?t ch?ng cho n¢ bi?t ?Ön bÖ khìn n?n,1
??c gç th?y ???c m?t anh ch?ng??,
?Éy lÖ s? kh†c bi?t gi?a ?Ön ìng vÖ ?Ön bÖ khi ?†nh ghen.,
?t nhi?u t†t cho con m? vÖi t†t tay,
N¢i nhi?u chÇm ch?t m? n¢ ?i,
Kh?c Ti?n,
"N¢ lÖ ng??i c?a cìng ch£ng mÖ, lo?i ph? th?i b? lÖ xong",1
N? ?g ..ch?t ..,
V?y mÖ kàu ch¢ c†i ko chi?u ??,
Can l?i,
??p ch?t m? n¢ ch? ? ?¢ l? gi?i,1
Cho ?i?u thu?c :)),
Khoanh Khac,
Hay qu† a ?i bçnh t?nh nh? v?y m?i ti?t v?i,
?†nh ghen th?i 4.0 ,
lo?i ?Ön bÖ nÖy thç khìng cïn gç ?? n¢i. c? cho n¢ ra ?i m?t c†ch àm ??p,1
Minh Chi?n ch†n,
sung s???ng qua? rì?i n??ng lì?n,1
hay wa a,
"Hay l?m a.nh?ng thi?u 1 c†i t†t.
Duy nh?t 1 c†i thoi",
Thu di lay trai ma con lon tien danh cho no mot tran roi dui di do dang ba mat net neu a cìn voi con nay a con mat mui nao nhin xh,1
"Hot gi? v?y ch?i , l??t t?i ?Éu c?ng th?y",
"B?t ghen on hïa??
Cïn bÖ v? cïn ? ?¢ lÖm ra v? ch? hai , th?t bai ph?c anh nÖy cïn gi? bçnh t?nh??",
Xs!????,
Cho no ?i ?i  .kiàm vo kh†c,
,
2 ng nay mih bt ne .a do o gan ch? mih ?,
?n thç nu?t luìn ch? ??ng ng?m??. ( tr°ch ),
Ok lau lam roi  minh moi coi duoc mot liep cu su hay dong minh ngay xua cho minh xin so dt di ban dang minh lien lac uong cf choi nhung luc ranh roi,
Anh ch?ng t?nh nh?t v?nh b?c b?.!,
Ph?m Th? Kim NgÉn mo† th? nÖy b?n b? h† v?,1
My Pham coi ch?a,
A ck x? l? wa hay wa tuy?t,
,
gom ?? con nÖy b? ra ngoÖi ho?c ch? v? nhÖ v? .kg cho n¢ vì nhÖ .con nÖy quà r?i vì n¢ s? lÖm li?u .nh? ??i ? kh¢a nhÇ,
Troi danh con vo mot tran di nghe con nay noi thay nghet wa,
D??ng Linh,
"Cat cu no ,may con chim no luon",1
L†i h?t l?i ko cho m?t ??ng nÖo h?t cho bi?t c?c kh? v?i ng??i ta s??ng qu† nàn h? ?¢ mÖ,
?£ng lÖ c¢ trçnh ??,
Nc v?y thìi dÉn m?ng nÇm ?† c?ng banh chÖnh c?n j ?†nh ??????,
Con v? m?t dÖy nh? c†i mo,1
NÖy lÖ b?t ghen v?n minh ne. Con vo ngìng ngìn c†i m?t th?y ma ko ?a n?i. G?p thang ck cìn ?? no chÇm cho k tr??t ph†t nÖo,
 V? nÖy ? ?au v?y c? nhÖ . Ph?i TÉy Ninh mçnh ko v?y,
Ch†n th?ng nÖy thi?t.n¢i nhiu qu†????nhanh g?n????,
BÖ v? Bçnh t?nh d? s?,
Bo di anh trai loai vo nhu vay ,
Co dy o k thàm chim ay ma,
"Kho†i c†i cÉu "" con tao tao nuìi th°ch thç mÖy ?? v?i n¢ ?i""",
Thi Thi Nail qu†nh ghen n?a nä v?,
C¢ tràn Youtube luìn r nä ae https://youtu.be/1lE65trf03c,
,
,
Minh L?,
Chu?n ,
Th? lo?i ?Ön bÖ gç th? ko bik ????,1
"?Ön bÖ nh? v?y lÖ nh? v?y thìi,",1
?Ön  bÖ  h?  cïn  l?m  mïn,1
BÖ nÖy khìng ph?i d?ng v?a ?Éu,
Kg noi ?au nÖo h?n . E ? gi† luìn ,
Th°ch a nÖy qu† c? làn a,
Bay ?† vì h?ng cho kh?i c?i. Hi?n qu†,
Th? ?ang bÖ h? cïn ? ?¢ l?n ti?ng lÖm ?nh h??ng ??n ph? n?,1
N¢i hay ??y,
Tr?i ?i ?†nh n¢ m?t l?n r?i cho ?i luìn c¢ dau. ? ?¢ mÖ gi?i th°ch chi cho mi?t,
??p ch?t m?,1
TÉm Gucci Anh,
May di an cuc divthang dien,1
"?†nh lÖm chi,l? tay ?†nh n¢ th??ng t?t r?i ? tó,quay l?y cho dïng h? n¢ coi cho ??p m?t v?i ng??i ta.a ch?ng r?t bçnh t?nh x? l? ok.",
Nguy?n ThÖnh  ,
Cai con qui?  cai ?a z con ngoi cai tai ?oi voi chong,1
?Ön ìng kh? l?m ph?n trai 13 b?n n??c,
C†i th? ?Ön bÖ v?y mÖ cïn ??ng gi?i yhichs chi ?†nh cho n¢ nh? t? r?i ??i ra kh?i nhÖ,1
"Thìi th? nÖy thç ch?ng cïn gç n?a """"???ng anh anh ?i ???ng em em ?i cho tìi g?i anh ch?ng 1l?i khen lÖ t†nh anh nÖy ngui qu† v?y c?ng t?t ven ca ?ìi ???ng",
Siàu Qu?y T° Hon,
??p ch?t m? no ?i,1
Cho no an com tu no moi thay ngon,
"M? vk nh?c nh? qu† ?i, m?t dÖy thi?t, cïn d†m v†c m?t v? nhÖ ck ?? l?y ??, ìng ck nÖy hi?n nä, g?p tui lÖ tui ?†nh cho lïi l?n ra, lÖm ?? r? ti?n mÖ khìng bi?t nh?c. LÖm x?u h? ph? n? qu†, n?ng l?n d? l?m h?,ng?m b£ cu ck khìng b?ng b£ cu th?ng b? sao.",1
"DUONG CON DAI NOI TIEP HAY DUNG LAI 
HANH PHUC NAY NAM CHAT HAY BUON TAI",
Chi c¢ ng??i ngu Moi bo vo con hoac chìng con,
.,
?ang hoot,
G?p ai c?ng d? ?uìi cho ch?i :)),
V? nÖy ? ?Éu zay ad,
"G†i quà bÉy gi? ?? th?a qu†, l?y b?y nhi?u.
Sao khìng ??ng k? qua Trung Qu?c lÖm ?i?m ?i, v?a s??ng L*n v?a c¢ ti?n, ch? rçnh r?p ?i ch?ch lÇn,ng?m c*c lÇn lÖm chi cho mang ti?ng nh?c nh? g†i quà.",1
T°nh ,
Oanh ,
Th?m ,
Tieu Tho ,
"Ch?ch d?o cïn l?n ti?ng v?i th?ng ck, n¢ lÖ th?ng mi?n Nam, ch? g?p th?ng ?Ön ìng mi?n B?c lÖ m? b? m?ng t?i ch? r?i.",1
Sao  l?i n¢i vÉy e,
?em nh? ?¢ v? b?t con l??n kho?ng k? th? vì ch? ?¢ cho v?a!! ,
,
Khanh Tran  sung s??ng qu† riet sanh t?t ck xu ly nge ?? ,
C†i con nhçn m?t h?m lol. ,1
T?t nh?t khìng nàn l?y v? ok,
Anh ck nÖy h?n cïn bçnh t?nh † :g?p ck t n¢ bay vÖo n¢ c?t c? con vk lun :ch? ? ?¢ mÖ tr? l?i :dm ko liàn quan :?a m†u th?t,1
Dan ba khon nan,1
Ch? n¢i lÖ ch? ch?a lÖm j h?t ??????,
Tao ghÇt nh?t lÖ mi luon †,
H?n ?Ön bÖ :)),1
qua hay a oi ! cho no 1bo ?o thoi ! no moi bt kho ,
A nÖy h¢a hay,
Con gi noi hoai danh cho no tran roi bo di,
hay wa anh ?i..,
Mot pha x? l? r?t ?†ng n? c?a anh ck,
N? ong ck qa noi chuyen hay ghe,
Sung s??ng qu† thç sinh t?t ,
,
Dap chet me loaj cho.ay di vn co luat roi .,1
C†i th?ng ch?ng n¢ b? khóng ?? v?y cïn n¢i nhi?u  hay th?t,
Nguy?n Mai,
Ch?m chut nua la co fim xem roi....xu ly zay thay cug hay...,
.?Ön ìng nh? v?y lÖ ?£ng,
S? l? rat hay c?a anh ck,
Di?m Th£y,
Yàu 1 ng??i mÖ s?ng bàn 1 ng??i ai kh¢c cho e cu?c ??i ?i,
Haha con vk n¢ tl thäm cho vÖi b?p tai th?y ?? m?,1
Cu?c s?ng mÖ,
"?ng nhÉn tçnh bçnh t?nh v?i cc m?y ìng ? , cïn xin thu?c n?a m?i vl :)))))))))))",1
Huy Khac,
"Th?ng nÖy hien qu†, dang ghen tçnh c?m",
"R?i c†i l??t tÖn hçnh ??u 
???ng H?u Ph£cc",
?Ön bÖ vÉt ch?t dÉm duc käm theo ?ua ?ïi ,1
"Ngan Vang Tieu Tho
ui ?? khuy?n m?i xÖi k t?n ti?n thi ?em ve nuoi di kkkk",
Ng?m con c?c s??ng mu?n ch?t mÖ ¢i gç,1
Cuoc s?ng nÖy n¢ tr? triàu lÖ jaz d¢. ,
T??t camera la? na?t lol nha ??,1
N¢i chi cho nhi?u h?i b? n¢ di,
B?t t?i tr?n cïn c?i.?m t cho m?y nh†t vì c? h?ng cho m c?i,1
Th? qu? ?¢  n¢i nhi?u lÖm gç tat m?t n¢ ..,
thoi buoi danh ghen 4.0 roi,
 ?nh Sao B?ng,
,
ChÖo em ?i ch? tÉm,
Chj ?i,
Hi,
Ap gç v?y ch?,
Hi ch? ,
#TCTTT #taychaytranthanhtam  #T?ychayL?iR?Tr†iMu?nn?uc¢TTT #Tieudungkhongtam #t?ychayvtv3n?utr?nthanhtÉmxu?thi?ntràns¢ngtruy?nhçnhqu?cgia ,
Tr?n M?nh Hóng,
L??i :))!,
M?,
E r?i ?,
ChÖo e ?i c,
??,
E chÖo c,
B?,
l? md nh? v?y mÖ ?? b?n tr? h?c theo thç xh thÖnh c†i gç..cam ?n ad T? KÇn ,
D? vl ?h :))),1
"C†i page nÖy th?y mói xÖm vÖ xuyàn t?c t? m?y ngÖy ??u ?y, ch?a k? cïn ?n c?p bÖi page kh†c v? ??ng
Mong cno b? ph?t n?ng vÖ bay cmn page ?i",1
,
Bi?n Khoa ,
D? th??ng ghà,
Ch? ??p qu†,
R?i,
G?i tàn em ik,
Hello ch?,
Hi ,
Ryo Honoda,
"con m? ch£ng n¢, tao ch? ngÖy ch£ng n¢ b? l?t käo lÉu l?m r?i ?? l? vì h?c mÖ ngh? mçnh c¢ ti?ng t?m s? m† l?m ??",1
cho phÇp em ???c copy nhÇ,
Thanh C??ng h°t hÖ ,
Vy ??ng share c†i qu?n gç v? theanh28 n?a. Page ?¢ n¢ d? b?n l?m,1
Hello ch?iiiiiiiii,
Em,
Nguy?n ChÖnh Trung ,
T? Ph??ng,
D??ng Tu?n Phan,
Thang Le Minh,
Hoa Nguy?n,
Cj,
E ko th?y ch? ??c tàn em,
Chi ??c tàn em ?i,
Ch? ?i,
??c tàn em ?i,
Cj ?i,
Cj ?i,
Ch? d? th??ng qu† ,
Ch? ?i,
??c tàn em ?i,
Ch? ?i,
"??c tàn em ?i ch?
",
Dieu Linh,
Page nÖy ??t tr??c lÖm video thç tu?n copy  ch?t x†m c?a ng??i kh†c. Gi? thç ??ng tu?n nh?ng c†i nh?m nh° cÉu like nàn em ?? b? theo d?i t? lÉu r?i,
V? Th? B°ch Qu?nh ??c ?i :v,
"Peng Suss
Ng?i th?y mói 4x",1
Hu?nh Thu Ph??ng,
Vy Nä S?a ?à h°t nÖo c?ng=)),1
"?Ço th? ng? luìn ??y, ph?i cho ng??i bàn c?nh b?n n¢ lÖ ng??i b? h?i thç ch£ng n¢ m?i hi?u ???c c?m gi†c ?au ??n lÖ nh? th? nÖo.",1
M?ch HoÖng nä em,
,
Ngu thç ch?t b?nh t?t l?n gç :)),1
"H?i k bi?t bao nhiàu con ng??i r?i, d? b?n",1
Phóng Tr?ng HoÖng,
th?ng Dick ch¢ ?? v?i ra,1
C? chuy?n c?a Ki?u Anh Hera n?a ? =))) ng??i ta c??i r?i c?ng khìng tha ??,
,
Tr? th?y xinh gç.r? ch†n.,
Kat Seinna ,
"Xong thàm c†i ??ng vsbg, kh†c ? c†i ??ng phï c?a nhÖ ch£ng n¢ ko :)))",1
X?u vl,1
Nguy?n Th? Ti?u My,
Trung tÉm Tin t?c VTV24,
Chuy?n ??ng 24/7,
Trang Thu,
Ngì XuÉn Hïa,
Nguy?n HoÖi NgÉn,
"Mçnh ngh? m?i ng??i c?n tçm ng??i ho?c c¢ nh?ng m?i quan h? v?i nh?ng tricker facebook thç s? hi?u qu? h?n ??i v?i th? lo?i nh? theanh28, n¢ c¢ s?ng l?i thç rip page n¢ cho l?, ch?i v?i th? ti?u nhÉn thç nàn dóng c†ch ??c bi?t.
Report thç n¢ kh¢a page, ??i im im l?i m? làn y c?, t? c†o xong n¢ vÖ ??ng b?n n¢ c?ng s? l?i h?i sinh nh? n?m sau m?a thìi, h?n n?a c†c b?n lÖm 1 l?n 2 l?n, 3 4 5 l?n ch? n¢ h?i sinh 10 l?n r?i c¢ cïn lÖm ti?p ??n m?i m?i ???c ?Éu. N¢i chung mçnh chung tay g¢p ph?n, nh?ng mçnh ch?ng c¢ ch£t hy v?ng gç c?. Tuy v?y mçnh v?n lÖm thìi, may the world become a bit less shitty without them",
?†nh,
"Thìng tin nÖy ad vi?t ra 1 stt riàng ?i ?? m?i ng??i share ch? ?? th? nÖy mn khìng share ???c. Theanh 28 lÖm ??o ??c x? h?i xu?ng c?p, lu?t ANM ph?i ???c †p d?ng tr??ng h?p nÖy.",
"Nguy?n Myann HÖ Linh qu† †c ??c, mÖ l?i lÖ page l?n gi?i tr? b?o sao ng tr? bÉy h vì c?m ??n th?",1
Mai Ph??ng Anh qu? ??t l?t page b?n Nguy?n Qu?nh Trang,1
Th?t s? lÖ h?n c? m??ng 14 :(((((,
Trang B£n b?n share th?ng t? bàn page ??o s? ?y ?,
Bao gi? ??n fuket nh? ??,
"S£c v?t, ghÇt nh?t b?n lÖm truy?n thìng b?n, r†c r??i",1
Ad làn thàm 1 bÖi riàng n?a ?i ?h.Share bÖi nÖy c?a ad k ???c,
Nl,
"?Éy lÖ c†i g?i lÖ ''mi?ng l??i ng??i ??i'', cay ??c, tÖn nh?n, n¢ lÖ con dao 2 l??i, th? ?£ng ch?a ch?c ?? ?c bi?t, nh?ng c†i sai thç nhi?u nh? n¢ lÖ cìng l? th?c s? ?y, 1 dïng ch? c?ng c¢ th? gi?t ng??i, nh?ng ch?ng ai ph?i ch?u tr†ch nhi?m, ??y lÖ s? ?†ng s? c?a th? gi?i, ?o nh?ng th?t",1
R?ng c?ng khi?p,
K ph?i chà gç nh?ng m?i x?u th?t s?,
Minh Ng?c lÖm d? b?n truy?n thìng...,1
HÖ Th£y,
"Nguyàn C? T?i mai v? e ra hÖng in in ??n t? c†o g?i c†c b?, ch? nh? nÖy kh?n n?n Ço ch?u ???c ch? ? ??",
Kha Tr?n,
Nh? cc †,1
D?u L?n HÖ Minh ?? m? :),1
Hi ch? yàuuu,
Tien Phuong Tran h°t nÖy ko,
"Cìng ty ch? qu?n l?y l? do lÖ nhÉn viàn m?i, ko thäm ch?u tr†ch nhi?m ?? trong khi vÖo fb c?a th?ng vi?t bÖi lÖ Nguy?n Vi?t ??c (Duck) thç ngay ?nh bça c?a n¢, n¢ khoe ?? lÖm ? theanh ???c 1 n?m ?? ?m b?n h?m l",1
S£c v?t,1
Page nÖy khìng bi?t t?o ra bao nhiàu nghi?p r?i ?Éy.,
"CÉu chuy?n ch? v?a m?i l??t qua tìi cïn ch?ng bu?n ng¢
?? s?m b? ?em th?i ph?ng thÖnh 1 c?n b?o kh?ng l? siàu to.",
"Thi?t th?y v? nÖy c?n ???c lÖm th?t n?ng. ?? n¢ tr? thÖnh 1 t?m g??ng cho nh?ng fanpage kh†c. Thìng tin ??a sai l?ch s? gÉy h?u qu? nghiàm tr?ng, c?ng nh? nh?n th?c l?ch l?c c?a m?t s? b? ph?n! 
Th?i bu?i thìng tin gi? lo?n qu† r?i. Nàn nh?ng th? r†c r??i nh? nÖy c?n ???c d?p cÖng s?m cÖng t?t, cÖng n?ng cÖng c¢ tçnh r?n ?e! Ch? khìng th? n¢i ch? c¢ vÖi ch?c tri?u thç ??i v?i m?t h? th?ng l?n nh? nÖy, c¢ khi n¢ cungz ch? lÖ mu?i ??t voi thìi. ",
Ng? ?n,
,
Ng?c Nguy?n cïn n?a nhÇ =)),
v?n nh? v? cì bÇ ?¢ t? t? ... b?n x£c v?t    theanh,1
Trash :),
S£c v?t,1
"Thu D?u ??y, t b?o r. Page nÖy †c vl ch? ko ph?i l? l?m gç ?Éu.",1
"Riàng m?y c†i page truy?n thìng m?t d?y nh? TheAnh28 nÖy thç ph?i ??p cho n¢ khìng làn n?i, ??p cho chçm luìn c?ng ?c",
Ch? d? th??ng qu†,
B? tó lÖ v?a ,
hic ìi v? c?a là b?o c?ng b? b?ng b°t b?o ?¢ng phim n? kia. c† nhÉn em ch? th?y hay 1 t° t?o nÖo n?i dung s?n xu?t c?c nh?m mÖ t?i sao l?i thÖnh idol gi?i tr? ???c,
"??ng b? qua cho nh?ng page d??i quy?n vÖ c†c gr ?n theo c?a b?n ch£ng n?a m?i ng??i nhÇ! Ch£ng lÖ c? m?t t?p ?oÖn truy?n thìng b?n v?i nh?ng chiàu trï r? m?t, khìng kh†c gç m?t ?†m ì h?p :)",1
Nguy?n Vi  ,
"DÉn tr° th?p n¢i chung vÖ ??n gi? v?n th? :))
Th? nh?t nÉng cao dÉn tr° cho c†c em c†c ch†u ngay tràn gh? nhÖ tr??ng thìng qua k? n?ng s?ng .
Th? 2 lÖ nÉng cao dÉn tr° cho toÖn dÉn nh?ng chuy?n ??y lÖ bt c¢ cj mÖ vÖo ?n n¢i ki?u ??y ng ta khinh cho",
" Th?t ko ch?p nh?n ?c xuyàn t?c 1 c†ch ?†ng s? ??u lÖ con ng??i vs nhau sao c¢ th? l?y danh d? c?a ng??i kh†c bìi nh? tÖn nh?n ??n v?y  ch?a bÖn ??n chuy?n qu† kh? ngay v? g?n ?Éy nh?t ?? khi?n mçnh b?c x£c th?t s? . H xem l?i nh?ng v? tr??c c?m th?y x¢t cho c†c n?n nhÉn ?¢ tÉm l? ko ?? m?nh thç s? d?n ??n h?u qu? kh¢ l??ng. Dïng th? ?à ti?n ch?a ??t mçnh vÖo hoÖn c?nh c?a ng??i kh†c ? ? N?u lÖ mçnh thç c¢ th?y ho?ng lo?n ko? C¢ th?y s? h?i ko? ??ng tin gç thç ??ng nh?ng ??ng nh? nÖy ch? c¢ lÖm ì u? c?ng ??ng h?n thìi . ?c gi? †c b†o qu? b†o ko ??n s?m c?ng mu?n . Mong Theanh28 ? th?c ?c s? nghiàm trong mçnh gÉy ra vÖ ??ng 1 bÖi xin l?i n?n nhÉn ch? nh? nÖy b? report c?ng ?†ng l?m ? 
Th?t t?i cho c†c n?n nhÉn mong r?ng h? s? c¢ 1 tÉm l? v?ng vÖng ?? s?m qua chuy?n nÖy ",
"=))))))) n??c qu? j mÖ ??ng th?, t? khi bi?t page ??y post tin nh?m lÖ bi?t ch? c¢ j hay ho, ko ch? nh?m mÖ cïn dóng t?t c? ""nhÉn ph?m"" ?i xuyàn t?c, b?a ??t?? qu? b†o nh? v lÖ qu† ch?m r",
L?i lÖ g??ng m?t theanh quen thu?c Ö? Tìi c?ng khìng ?a page ?y lÉu r?i :)),
c†i m?m c?a ng??i ??i... ?£ng lÖ khìng ch?p nh?n ???c.. ,
Sophie Tang Elise Tang,
H? hà th?t trc toÖn ??ng ca s? nÖy ca s? kia ??o nh?c page b?n,1
"LÖm sao ?? g?i ??n ki?n c†i page r†c r??i nÖy th? mn. C?m th?y may m?n vç t? ?¢ gi? mçnh ch?a h? like page nÖy vÖ ko bi?t gç ??n nh?ng bÖi vi?t b?a ??t r†c r??i c?a page nÖy, n?u ko lÖ d? dÖng b? d?t m?i m?t r?i",1
Em ch?ng bao gi? like m?y page r†c r??i ?¢. ToÖn b?n n£p ? nhÖ m£a ph°m bÖn chuy?n thiàn h?,1
rp h?t luìn :v,
Nh? Ng?c :),
"?? v?y v?i l??ng theo d?i nhi?u nh? v?y l?i gi†n ti?p gi†o d?c sai l?m cho ng??i tr?, tr? nh? khìng hi?u chuy?n :( r?i hçnh thÖnh t°nh c†ch x?u trong t??ng lai n?a ",
Ad ah. Tr? khi lÖm c?c r?m r? thç b?n nÖy m?i b? x? ph?t. Ch? mçnh c?ng s? b?n n¢ c¢ c?a sau ?y,
Huhu,
Ly L?u ??c coi c¢ t?c ko??,
"So Hii ta n¢i dui g?n ch?t, bi?t gç k, page nÖy c?a a NTTrung Qu?c ?¢ =))",
CH NT h°t hÖ ,
?brr,
T ??i ngÖy ph?t page theanh lÉu l?m r?i :),
 Tr?n Lan Anh nÖo ??c ?i xg c? toÖn t??ng t b?o rp v? v?n,
R†c vl :) ,1
Bói Th? Thu? An,
Nam Phuong ,
"Nh¢m tÉm l? - ph†p l? T? KÇn L?n nÖy em ch?i luìn chung tay ??a truy?n thìng trash Theanh28 ra tr??c ph†p lu?t luìn cho nhanh
Em nh?n t?i Theanh t? l£c n¢ ??ng tin nh?m v?i ch?i anh Tóng c?ng lÉu r?i Ad ? ??",
Hung clm con ng??i b?n t??i th?t s? luìn ?y :),1
An Kan ,
Qu? nÖy ch?t h?n,1
Em mu?n share c? :<<<<,
"Th?o Nguy?n m?y trang beat, khìng s? ch¢, vÖ b?n theanh28 nÖy r†c nh? nhau ?¢ m ",1
Hin Tran ?Éy n?a nÖy,
Tr?n Hu?nh B?o ChÉu,
"?inh Nga
L? Ph??ng Th?o ",
Cho n¢ bay mÖu ?i ad. ,
Lì Na Esmie Unagi cïn nhi?u v? kh†c n?a,
"Matlon theanh28 la li?m h?t ngh? s? nÖy ??n ngh? s? kh†c,b?a ??t gi?t t°t cÉu like nh? c?m b?a.Page r†c mÖ g?n 5tr likes thç c?ng thua,nh? ki?u hack ?y nh??",1
Em m?i b†o c†o h?t c†i ??ng c?a n? nÖy,
M?t c†i page r†c r??i nh? theanh28 nàn s?m bi?n m?t,1
Thanh TrÖ ??c ?i,
Ngo Khanh Huyen,
"Lad Yule btw theanh 28 cóng 1 giu?c v?i 4x3y ??y, h?i sao d? d†y nh? nhau ??",
Beatvn c?ng th?y n?i dung t??ng t? nh? nhau c? r?i,
"?Éy hçnh nh? lÖ toÖn b? ""chi nh†nh"" tràn fb c?a theanh28 hay sao ??y ?",
?m c†i page ?brr nh?t t? trc t?i gi? ?m theanh28,1
Nguy?n My ?Éy,
T?i luìn ad owiiii,
khìng t? c†o ng??i ??ng ???c nh?,
Lavender Lavender t theo d?i v? nÖy t? qua ??n h. ToÖn lÖ ?n c?p xong la lÖng @@,
Là Minh Hu?,
M?y page Ngh? An c?ng r†c k kÇm ?,1
"?c gi? †c b†o thìi c¢ ti?ng n¢i tràn MXH nh?ng l?i dóng vÖo m?c ?°ch b?a ??t bìi b†c ,...vv  thç gi? b? ki?n v?a lïng tìi l?m",
"Page r†c, ?? bi?t n¢ b?n t? lÉu, unlike, unfollow t? ??i nÖo r?i mÖ nhi?u ng??i v?n khìng bi?t hay gi? v? kh bi?t mÖ n¢ c¢ g?n 5 tri?u likes?",1
Nguy?n H?ng,
Theanh28 4tr t?i n¢ kho† r?i n¢ ?? theanh28 gi? làn cho ae resport ?¢,
?†m c?n b? t??ng ?¢ lÖ vui nh?ng n¢ ?Ço vui ch£t nÖo,
d? v?y,
lÖ n¢ khi?n ??o ??c x? h?i xu?ng c?p hay ??o ??c x? h?i xu?ng c?p mÖ t?o ra n¢?,
Tan la?m và? la? trià?n lià?n luìn a? ??,
HÖ Vi em ??c coi b?n nÖy c¢ nàn d?p ch?t m? n¢ khìng ??,1
Th??ng Huy?n ,
Ng?c An mÇ tuk ,
Diss vÖo m?m n¢ ?i :((,1
Th? lÖ gi†n ti?p l?y ?i m?t m?ng ng??i r?i cïn gç?,
Rp ch£ng n¢ .-. M? c†i trang b?n ,1
"Page n¢ kh¢a r?i Ö mng?
Mçnh k tçm ?c",
H??ng ?ng l?i kàu g?i t? T? kÇn vÖ #comcom thç VGS c?ng ch°nh th?c tham gia chi?n d?ch l?n nÖy ?. 200k mem c?a h? th?ng VGS s? ??ng hÖnh cóng chi?n d?ch. Chung tay bÖi tr? trash contents kh?i MXH https://m.facebook.com/groups/1275535149188754?view=permalinkid=3061715717237346,
"Page d? m?t d?y h†m fame, t ghÇt l?i cÖng ghÇt??",1
ko hi?u c†i bn cmt trong theanh28 vÖ m?y th?ng like hóa theo ¢c tìm hay lÖ n?o ch?a shit n?a :))) nàn b? tó bn nÖy r?i ng?i trong tó mÖ c??i v?i nhau.,1
Nguy?n NgÉn HÖ,
"T like page ?¢ lÉu r?i, n¢ cïn nhi?u bÖi r†c h?n c?, kh† l? lÖ gi? c†c page m?i làn ti?ng ??y, nh?ng mu?n cïn h?n khìng ??",1
H?n ch? kh?n n?n,1
?£ng lÖ 1 c†i page r†c r??i??,1
Em ?ng h? Page ??ng nh?ng bÖi nh? nÖy :)) mang ti?ng lÖ m?t fanpage l?n tri?u like mÖ s?ng ch¢ qu† ?? . ??c mÖ t?c sìi m†u ?? ,1
LÉm Thanh Là,
Page ?¢ d? d†y vcl ,1
??c mÖ t?c khìng ch?u ???c..,
Kh?n n?n th?t.,1
Nguy?n Thu HÖ ??c thàm nä m,
"L?i Tr?n cno lÖ s£c v?t r, ch? con ng??i nÖo †c v",1
Thanh tr?ng g?p ra kh?i m?ng x? h?i,
Page nÖy trash vcl ??,1
R†c r??i,1
 theanh28 c?c r†c luìn :)),1
c†i nÖy m?i ??c xong,
"K ch?p nh?n ???c, ph?i thanh tr?ng !",
Hello bÖ ch? giÖ,
Bói Ph??ng,
 lÖ th?,
Eo x?u kinh làn ?c. Ko hi?u sao hot th? ??????,
HoÖng D??ng Huy,
Qu? m?i s? vl,1
X?u v?i lz ??,1
Hello.chao e gai,
Uyàn T£,
M?t nh? c†i lol tao,1
GhÇt nh? nÖy ghà :((,
ChÖo nhau c†i,
Hi TÉm ?? trÉu,
Vg,
Hello,
hi cj,
Helllo ch?,
Ngì Minh TÉm,
Ch? rep em tràn tik tok ?i,
Nhçn c?ng mu?n x?u,
Xinh qu† Ö,
Hello ch? tÉm,
Xinh qu† ch? oi,
Hi ch? tÉm,
.,
ChÖo em bÇ m?i trÉu,
Ch? l? ik cj ày ??,
Cj ?i,
Ok tÉm,
,
Cho em tàn chin ?i,
Ch? ??p qu†,
Helo,
Ch? cute cÖnh me qu†,
D? r?i ?,
Ch? cute qu†,
C¢ em,
ChÖo ch?,
ChÖo ch? ,
Hello,
G?i tàn em ?i,
Helli,
Hello ch?,
?i?u ch?y r?t lol luìn †,1
Nhon ng??i tçnh c?a tui,
m?t b? m?i trÉu ???,
xem r?i lÖm gç ??,
nhçn nh? c? khóng l ,1
C?c,1
"Thìi thoii khìng c?n ch?, khìng c?n pr ch? nhÇ =)) cÖng pr thç app cÖng b? t?y chay ?¢ ch?",
ChÖo ch?,
#TCTTT #taychaytranthanhtam  #T?ychayL?iR?Tr†iMu?nn?uc¢TTT #Tieudungkhongtam #t?ychayvtv3n?utr?nthanhtÉmxu?thi?ntràns¢ngtruy?nhçnhqu?cgia ,
Em chÖo lien t?c,
Hello cj,
Hello cj tÉm,
Hi cj,
??????,
ChÖo ch?,
Ch? lÖm ?n ??ng lä l??i m?t c†ch vì t?i v?. C?m gi†c m?m l£c nÖo c?ng lóng l?ng l??i. L??i nh?y theo nh?c luìn hay sao mÖ k ki?m so†t ???c ?. ,1
"M?t ch? to nä . M?m ch? to nä. M?i ch? to nä
=> ra c†i m?t con ?? lon Tr?n Thanh TÉm nä 
NhÉn c†ch nh? d? r†ch ??. ?? m†",1
